,date,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa
stock,,AAL.L,AHT.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BHP.L,BP.L,BT-A.L,CPG.L,CRDA.L,CRH.L,DGE.L,ENT.L,EXPN.L,FERG.L,FLTR.L,GLEN.L,GSK.L,HLMA.L,HSBA.L,III.L,IMB.L,ITRK.L,LGEN.L,LLOY.L,LSEG.L,MNDI.L,NG.L,NWG.L,NXT.L,OCDO.L,PRU.L,PSN.L,RDSA.L,RDSB.L,REL.L,RIO.L,RKT.L,SGRO.L,SKG.L,SMT.L,SN.L,SSE.L,STAN.L,TSCO.L,ULVR.L,VOD.L,WPP.L
708,2020-07-16,4710.09628540039,3765.632175292969,277.4656396484375,53177.8928515625,482.85054046630864,237.85500091552734,9848.402294921874,4594.866624755859,1072.05830078125,111.69550148010254,2024.88,2338.4416210937497,5340.0591406250005,13592.195385742187,439.8999938964844,4200.797143554688,9649.284130859374,14260.0,373.64574707031255,6689.5296875,1342.20263671875,2199.395625,629.2645111083984,1283.69224609375,3194.1375,226.16181518554689,66.24477842330933,13063.3796875,853.4148706054688,1780.8273059082032,79.35894721984863,3403.37111328125,1317.5,2889.0808203125,1493.7003125,4722.330322265625,3875.7301330566406,3849.7957202148436,19773.508330078126,20106.412299804688,696.12943359375,1486.3247314453124,924.8318701171876,1351.1677099609374,1310.82990234375,371.33332214355465,244.9651879882813,27852.625854492188,265.0031708526611,454.6011657714844
709,2020-07-17,4779.871848144531,3821.8140966796873,277.27603515625003,55240.308798828126,491.8540841674805,233.48221160888673,9807.902978515625,4726.193411865234,1061.25009765625,113.2475,1997.6,2364.602333984375,5366.52126953125,13604.272309570311,440.0,4218.698532714844,9680.103002929687,14390.2,377.79734863281254,6813.470361328125,1339.829296875,2164.88734375,626.2161254882812,1288.228369140625,3216.3837890625,225.76467590332032,66.32072265625,13236.71875,871.8296923828125,1809.6484716796876,78.48043609619141,3373.8581835937503,1326.8,2874.1653613281246,1494.83765625,4653.062438964844,3832.4815673828125,3875.475100097656,20257.291181640623,20221.15592285156,697.3406140136719,1486.3247314453124,936.2367675781251,1384.061240234375,1347.4244494628906,367.3529678344726,243.49018066406254,28272.579345703125,269.86828048706053,442.94842529296875
710,2020-07-20,4790.1185937499995,3841.9820947265625,276.328076171875,56040.018125,495.5971005249024,233.12117431640627,9527.928515624999,4722.516441650391,1040.3202099609375,112.035,1961.52,2378.948544921875,5428.26638671875,13493.159462890624,436.0,4250.025502929688,9696.913940429688,14241.4,376.81085449218756,6765.043505859376,1346.949609375,2134.9424560546877,627.8128967285156,1277.7954833984375,3217.55478515625,223.87835083007815,65.98439880371093,13365.934375,872.6928662109375,1818.9851098632814,77.73206871032716,3381.906953125,1301.3799999999999,2794.9964941406247,1486.30875,4544.519805908203,3760.8113708496094,3821.9759423828123,20333.135224609374,20434.9984765625,704.7591357421875,1455.5568603515626,948.6784277343751,1381.9528125,1330.0655798339844,366.772509765625,242.92288330078128,28033.52783203125,268.7871374511719,434.5002136230469
711,2020-07-21,4755.474416503906,3817.4927416992186,273.10502197265623,54404.5214453125,501.1610302734375,233.96362060546875,9559.6236328125,4599.068928222657,1084.0671533203126,112.52,2031.04,2359.5391259765624,5375.34212890625,13616.350458984374,385.0,4182.896123046875,9590.446557617188,14284.8,375.98873046875,6664.08466796875,1347.543017578125,2172.873056640625,631.4418640136719,1260.558536376953,3222.23818359375,224.37474609375002,66.19052646636963,13359.6328125,865.4996020507813,1832.78669921875,78.96850067138672,3372.51677734375,1307.58,2816.7966210937498,1436.8409375,4677.342224121094,3865.2271423339844,3813.4162390136717,19863.707431640625,20315.0386328125,705.9703161621094,1454.3736108398436,951.2704296875,1397.5561645507812,1329.1271130371094,374.2356643676758,245.98635742187503,28111.057250976562,270.99098762512205,447.3181915283203
712,2020-07-22,4732.053597412109,3843.422666015625,276.328076171875,52919.33568359375,491.75292785644535,235.52818817138672,9464.53828125,4557.569776611328,1042.55046875,110.67699851989745,2016.96,2369.665751953125,5370.04943359375,13430.354311523437,384.0,4182.896123046875,9626.869311523436,14328.2,367.52105468750005,6586.108203125001,1343.98271484375,2113.2678271484374,632.1676940917969,1245.1361865234376,3232.7759765625,225.66540344238283,65.78911302566529,13372.237500000001,860.3204846191406,1832.3807470703125,78.67566192626954,3406.05392578125,1319.98,2812.2073144531246,1466.97640625,4508.815155029297,3732.3909301757812,3775.966828613281,19761.208837890623,20398.488901367185,712.9346630859375,1494.6085546875,945.5680126953125,1378.1573486328125,1339.448739013672,368.92853393554685,243.37666992187502,27975.381591796875,270.2425105285644,442.94842529296875
713,2020-07-23,4788.166937255859,3800.2062451171873,272.4414697265625,52618.69559570313,499.2389605712891,233.60256774902345,9561.385400390625,4574.9050488281255,1028.6544482421875,109.36749999999999,1976.48,2405.9535107421875,5357.700859375001,13783.022792968748,373.0,4263.451083984375,9629.671606445312,14291.0,377.26298339843754,6598.420361328125,1357.0369628906249,2093.8748046875,629.2645111083984,1261.4659582519532,3236.288671875,222.5876934814453,65.45279342651367,13148.475,851.1129248046875,1838.063815917969,76.0726644897461,3463.73837890625,1350.98,2760.57513671875,1438.54671875,4468.825836181641,3704.58740234375,3637.939217529297,19744.810927734376,20758.369755859374,713.0860546875,1474.4908520507813,947.1232519531251,1411.8943969726563,1306.24318359375,361.7970733642578,245.07857910156253,30178.52490234375,267.7891736602783,455.9120635986328
714,2020-07-24,4773.528415527344,3718.0940405273436,266.3746020507813,52023.420312500006,483.4575448608399,227.8657992553711,9480.38583984375,4490.8557165527345,1022.8215673828125,108.97949851989746,1971.2,2416.08013671875,5258.908671875,13507.650791015623,370.79998779296875,4141.126706542968,9794.975854492188,14216.6,375.701005859375,6485.149365234375,1323.214892578125,2081.0413330078127,631.4418640136719,1266.0018347167968,3170.71962890625,215.1416162109375,64.43297147750854,13186.29375,829.8207824707031,1832.78669921875,74.83623252868652,3451.6647265625,1291.46,2638.953837890625,1400.450625,4436.6912841796875,3686.05224609375,3575.8800866699216,19463.97181640625,20111.627197265625,700.2171496582032,1459.1069165039062,918.092626953125,1358.7585327148438,1296.9652624511718,353.504670715332,250.41137939453128,30223.747924804688,253.98390296936034,449.6487579345703
715,2020-07-27,4842.328620605468,3710.8908251953126,262.58276611328125,51999.376406250005,483.9633596801758,222.65056365966797,9438.12568359375,4591.714262695313,1010.1261962890626,104.80850296020508,1905.2,2468.4017724609375,5294.19166015625,13449.679350585937,365.70001220703125,4144.110209960938,9817.389965820312,14278.6,380.22256835937503,6498.283300781251,1332.115283203125,2014.0212890625,631.4418640136719,1261.0123706054687,3249.16845703125,218.4178875732422,62.707959156036374,13205.2015625,827.8066357421875,1827.1037609863283,72.91652549743652,3415.44443359375,1286.5,2653.8695800781247,1399.8821875,4393.131408691406,3658.8680114746094,3598.349678955078,19839.108447265626,20132.490756835938,699.4601916503907,1475.6742553710938,909.279794921875,1346.1071264648438,1283.7807092285157,349.1097183227539,249.61714599609377,30365.886840820312,251.5305490875244,439.1613006591797
716,2020-07-28,4842.816456298828,3674.87654296875,264.9526635742188,52312.03844726563,490.0331042480469,224.37561126708985,9614.210595703125,4516.595595703126,1007.896162109375,106.65149703979492,1899.92,2447.304267578125,5193.635390625001,13727.465756835936,357.3999938964844,4132.1765649414065,9778.164916992188,14421.2,376.31760742187504,6585.286962890626,1309.5672363281249,2014.8767333984374,631.2967071533203,1280.0636682128907,3277.269140625,222.48842102050781,63.40230764389038,13192.596875000001,821.1887463378906,1858.7664611816408,74.38071411132813,3529.4716015625004,1284.64,2661.9015039062497,1441.95828125,4385.989837646484,3657.0140991210938,3616.5395544433595,19535.719560546873,20341.11708984375,708.3926770019532,1468.5739892578124,912.3902099609376,1374.7835913085937,1302.8250219726563,349.69020233154293,247.34792236328127,30294.814086914062,250.8652342224121,431.44139099121094
717,2020-07-29,4815.491696777343,3640.3031909179685,263.5307568359375,51800.94725585938,482.445915222168,210.65550933837892,9520.88515625,4503.988685302735,1008.0675390625,108.54300148010253,1894.64,2448.9921435546876,5117.7776171875,13894.136865234374,357.0,4185.879995117188,9837.002490234374,14365.4,374.385634765625,6376.804736328126,1329.148388671875,2066.4964306640627,641.7481842041016,1256.9299584960938,3308.8825195312497,223.2826501464844,61.54710338592529,13381.6921875,833.5612768554687,1865.6673864746094,72.55860977172853,3800.45326171875,1276.58,2680.259296875,1409.54828125,4380.277404785156,3649.599639892578,3598.349678955078,19671.01185546875,20758.369755859374,720.9587512207031,1538.3934008789063,920.68462890625,1365.9276489257813,1298.918515625,348.5292602539062,251.43254882812502,30740.614013671875,255.9382494354248,432.02403259277344
718,2020-07-30,4595.43011352539,3553.869990234375,252.81889648437502,52618.69559570313,510.8727014160157,202.15065856933595,9355.3662109375,4393.148082275391,972.2123583984376,104.61449851989745,1882.32,2395.8266748046876,4981.938359375,13816.840385742187,341.5,4103.8330981445315,9615.662255859375,14545.2,363.903818359375,6275.844824218751,1305.413818359375,1979.5130078125,630.2806549072266,1216.5594250488282,3291.319921875,209.68118591308595,56.8602787399292,13151.625,802.1984753417969,1818.1730749511719,68.94694725036622,3690.4506445312504,1272.86,2551.7538964843748,1382.25578125,4137.484130859375,3440.7684936523438,3537.0791015625,19168.781884765624,20372.410444335936,720.3531372070313,1513.542392578125,896.8380712890626,1306.4661865234375,1281.8274560546874,326.80318450927734,247.34792236328127,30062.229125976562,246.54067909240723,422.5561981201172
719,2020-07-31,4562.737906494141,3507.771350097656,249.97501953125,51289.84998046875,495.900602722168,201.7093734741211,8890.503564453125,4346.921293945313,944.0768896484375,95.62260177612305,1848.88,2417.7680126953123,4879.61845703125,13531.807089843749,332.29998779296875,3993.442365722656,9514.798754882811,14222.8,358.93009277343754,6278.308544921875,1292.3595703125,1951.8495458984376,645.6674652099609,1157.591181640625,3148.4733398437497,212.46104553222656,57.03386798858642,13369.087500000001,784.3590283203125,1827.5095825195312,68.97948829650879,3655.5717578125004,1272.86,2536.838154296875,1365.76640625,4004.6617126464844,3338.8251342773438,3484.222548828125,18920.744951171873,20095.97853515625,733.6762170410157,1502.8920703125,900.9853125000001,1279.898359375,1270.5961560058595,319.9204879760742,246.32675292968753,29545.3564453125,240.26177749633788,413.67100524902344
720,2020-08-03,4661.302049560547,3641.743762207031,259.64411865234376,52714.90772460938,497.82267242431647,208.2484799194336,8886.981884765624,4457.761171875,964.320595703125,95.07939674377441,1897.28,2455.7434375,5082.49462890625,13918.291938476561,345.6000061035156,4136.651635742188,9825.794726562499,14619.6,371.83712890625003,6506.490869140625,1331.522021484375,1895.0964599609374,661.6349487304688,1154.4159448242187,3291.319921875,218.71573791503909,60.473042240142824,13687.396875,810.5427124023437,1864.8553515625001,72.26577613830567,3718.62216796875,1326.8,2648.133017578125,1410.116875,4082.498016357422,3400.6092529296875,3598.565499267578,19701.7605859375,20617.546352539062,738.5209387207032,1583.3618041992188,926.9055224609375,1303.5141357421876,1279.385858154297,324.8959243774414,248.70943603515627,30133.295288085938,243.297266998291,431.8783721923828
721,2020-08-04,4587.135024414062,3589.8835546875,264.00470458984375,51410.106015625,519.1680844116212,211.21715057373046,8980.306396484375,4475.096444091797,1026.7672802734376,102.91699851989746,1919.28,2421.1437646484374,5038.39078125,13145.323466796874,343.0,4042.6707250976565,9750.147631835936,14514.2,375.166640625,6455.601367187501,1295.326318359375,1920.47849609375,655.6834716796875,1161.2200061035157,3205.84599609375,218.5171929931641,61.0914422416687,13296.6,819.4624731445313,1873.3800854492188,73.1768180847168,3690.4506445312504,1330.52,2677.96478515625,1381.6871875,4223.8897705078125,3526.0314025878906,3524.1347387695314,19564.416962890624,20351.546884765623,729.1342785644531,1554.9607397460939,930.534287109375,1292.9713671875,1287.1989965820312,332.6907730102539,252.34024169921878,30152.675170898438,244.87738342285155,444.405029296875
722,2020-08-05,4800.853175048828,3719.534611816406,269.502822265625,51109.46592773438,530.9029150390626,215.30910369873047,8975.02294921875,4685.21959350586,1052.157685546875,102.04399703979492,2036.32,2451.5240625,5174.2300390625005,12671.878393554687,351.8999938964844,4075.4892626953124,9996.702856445312,14694.0,403.24142578125003,6456.421533203125,1306.60048828125,1901.9410986328126,671.9412689208984,1170.2920056152343,3286.63623046875,221.3963250732422,61.13483530044556,13532.970312500001,820.0378479003906,1841.7173852539063,72.8514485168457,3773.6234765625004,1360.9,2750.248984375,1396.470625,4279.589538574219,3577.9298400878906,3602.880286865234,20326.98759765625,20106.412299804688,747.6048156738282,1563.2444091796874,936.7551171875,1306.4661865234375,1294.0353198242187,334.5151031494141,251.54593994140626,30126.838623046875,243.67149703979493,445.86163330078125
723,2020-08-06,4707.65679321289,3726.737109375,282.01579833984374,50622.4247265625,527.578295288086,212.3003091430664,8857.047607421875,4673.137291259766,1013.0427490234375,100.49199851989746,2058.32,2438.0214746093748,5146.00337890625,12439.98650390625,362.0,4066.5387524414064,9808.984497070312,14768.4,370.64507812500005,6361.20869140625,1316.094287109375,1853.4586328125,666.4252166748047,1145.3439453125,3304.1994140624997,223.0841052246094,61.10228837966919,13517.2109375,845.6460083007812,1822.6384179687502,72.81891258239746,3769.5989257812503,1366.48,2715.82791015625,1344.15984375,4198.183135986328,3511.202880859375,3622.297100830078,19830.140244140624,19892.569746093748,739.7321667480469,1565.6112158203125,936.2367675781251,1295.0798999023436,1291.593721923828,328.212890625,252.56712646484377,29807.59130859375,241.17657905578614,444.2593688964844
724,2020-08-07,4605.676859130859,3764.1916040039064,278.31879638671876,50929.078833007814,527.578295288086,209.81304748535158,8774.286279296875,4633.213776855469,985.5936865234376,102.5775,2070.64,2464.1823974609374,5213.040742187501,12401.337651367186,362.6000061035156,4126.209189453125,9839.804077148438,14886.2,358.765654296875,6382.549658203126,1335.082177734375,1856.880771484375,671.6509552001953,1133.0965856933594,3401.3815429687497,225.56611450195314,60.288602600097654,13583.393750000001,855.1412182617187,1834.8164599609377,71.97293739318849,3832.64900390625,1388.8,2764.0174707031247,1368.609375,4122.48779296875,3450.036865234375,3674.074821777344,19617.97400390625,19762.1774609375,744.8796716308594,1594.0122802734375,935.7183544921876,1333.4557202148437,1297.941826171875,332.44200897216797,253.81526611328127,29560.1220703125,242.71511436462401,445.5702667236328
725,2020-08-10,4644.224663085937,3780.0378881835936,276.8020556640625,50387.91450683594,537.5522543334961,213.90500061035158,8957.41455078125,4685.744564208984,1013.5573291015626,104.61449851989745,2072.4,2470.0898583984376,5267.72908203125,12406.168911132812,358.0,4071.0141918945315,9879.02841796875,14446.0,353.13427734375006,6374.342089843751,1311.347314453125,1887.9667333984376,665.5542297363281,1145.3439453125,3325.27470703125,231.32441162109376,61.65559453964234,13353.3265625,854.2780444335938,1830.3511169433596,74.25056015014648,3890.3334570312504,1364.62,2827.1227734374997,1356.1003125,4194.612579345703,3495.138946533203,3652.5008837890623,19716.706884765623,19553.551127929688,737.1583666992187,1562.061005859375,911.353447265625,1318.2741796875,1290.1288134765625,337.1686813354492,255.74411132812503,29436.384155273438,242.4656276702881,451.9792785644531
726,2020-08-11,4694.482406005859,3945.702509765625,284.6700708007813,50808.81975585938,547.7339147949219,224.1750228881836,9138.781982421875,4755.610623779297,1055.245615234375,105.77850296020507,2182.4,2492.030986328125,5327.71056640625,12415.831430664062,392.5,4129.192692871094,9965.883276367187,14632.0,365.58915039062504,6467.913525390625,1329.7417968749999,1973.5241748046874,678.3282623291016,1162.1271813964843,3401.3815429687497,236.6855859375,63.91221223831177,13466.7859375,874.4193627929687,1801.9359033203127,77.66699684143067,4036.5563671875,1387.56,2907.4391796874997,1366.335,4356.712188720703,3618.707977294922,3723.695418701172,19872.154326171876,19318.845014648436,722.9269372558593,1614.1298291015626,917.5742138671875,1330.0820678710938,1285.2456176757812,354.99733276367186,254.94982666015628,29208.443115234375,246.9565072631836,469.1670227050781
727,2020-08-12,4787.19126586914,4024.933571777344,287.8930932617188,52306.02747070313,556.8766690063477,223.65350555419923,9263.802539062499,4854.893895263672,1068.1124755859375,106.89399703979493,2167.44,2539.2892041015625,5445.90765625,12867.535834960936,392.70001220703125,4273.893530273437,10212.438500976563,14867.6,368.83645996093753,6614.01533203125,1356.4435546875,2036.836630859375,690.2313079833984,1195.6936535644531,3503.24765625,235.19636718750002,64.42212108612061,13983.646875,889.9568640136719,1875.815537109375,77.66699684143067,4036.5563671875,1426.0,2956.7759960937497,1402.15640625,4462.3992919921875,3720.6517333984375,3832.6447497558593,20325.89412109375,19569.197143554688,735.341572265625,1644.8977001953126,933.644765625,1359.1802392578124,1295.0118835449218,363.621403503418,261.9845703125,29885.74365234375,249.07719520568847,469.60400390625
728,2020-08-13,4679.3563623046875,4008.166025390625,283.34794921875,51776.26453125,555.0065579223633,216.79345458984375,9101.80341796875,4793.432442626953,1047.057705078125,104.75999999999999,2135.76,2547.7283740234375,5387.69115234375,13009.760180664061,400.0,4220.190100097656,10156.40322265625,15283.0,362.01299804687505,6519.3283203125,1364.7508300781249,1960.6905224609375,672.2315826416016,1165.3024182128906,3489.19716796875,231.6780944824219,63.31551301956177,13832.370312500001,885.6409204101562,1835.222412109375,74.67354774475098,3958.7494921875004,1450.8,2909.73369140625,1429.4490625,4337.977294921875,3621.0752563476562,3812.1493737792966,19966.68283203125,19579.629584960938,734.3504809570313,1645.4460278320312,939.865595703125,1342.733369140625,1288.663905029297,351.0998825073242,259.71524414062503,29846.66748046875,249.99199676513672,460.13616943359375
729,2020-08-14,4584.695532226562,3922.1412377929687,279.2862744140625,50800.38431152344,554.7987567138672,219.04000396728517,8895.786083984374,4769.793896484375,1017.33537109375,104.80850296020508,2103.2,2512.2846582031248,5283.60671875,12779.020341796873,384.8999938964844,4138.143571777344,9946.270751953125,14898.6,350.4624853515625,6378.127099609375,1330.928759765625,1946.7159765625,669.7638702392578,1156.2302954101563,3422.457421875,229.24473266601564,62.81645030975342,13608.6078125,879.8862792968749,1810.0545544433594,75.32429710388185,3990.9455664062502,1445.22,2883.3442578125,1440.8209375000001,4223.326721191406,3530.5794982910156,3715.0658435058594,19769.223427734374,19397.08038574219,734.3504809570313,1660.0723022460938,917.5742138671875,1321.2261254882812,1271.5728454589844,349.8560363769531,258.694091796875,29573.144165039062,246.7485846710205,455.1837615966797
730,2020-08-17,4714.487747802734,4030.03658203125,279.5763940429688,52000.53236328125,556.4610333251953,216.51263397216798,9064.826708984374,4835.982623291016,1003.08255859375,102.82,2096.16,2557.855,5371.81396484375,12936.119624023437,383.20001220703125,4170.962109375,10142.394580078124,15059.8,357.61472167968753,6460.355859375,1346.949609375,1931.6008984375,676.4412231445312,1177.0959436035157,3455.241796875,228.332197265625,62.11125993728638,13759.8828125,894.5606066894532,1805.5892114257813,74.05533432006837,4015.0925390625002,1476.84,2864.9858984374996,1485.74015625,4189.436187744141,3495.0052490234375,3746.3481884765624,20096.925214843748,19490.961772460938,741.66955078125,1691.762255859375,930.0158740234375,1321.2261254882812,1273.5260986328126,345.62689208984375,259.71524414062503,29631.758422851562,244.7526570892334,451.6879577636719
731,2020-08-18,4675.452421874999,3995.0436914062498,277.54558837890625,51473.19084960938,559.7857196044922,216.87370239257814,8980.306396484375,4712.53547241211,985.00599609375,100.78300148010254,2073.28,2537.6015380859376,5306.54068359375,12911.57236328125,386.5,4169.470173339844,10366.535693359374,15004.0,353.54532226562503,6391.416259765626,1342.20263671875,1895.951904296875,669.1832427978516,1172.1063562011718,3430.6535156249997,228.6363757324219,61.15653182983398,13674.790625000001,879.0230310058594,1768.2434423828126,72.91652549743652,4058.0201953125,1486.76,2842.038515625,1604.5765625000001,4141.124267578125,3451.317901611328,3713.9872814941405,20155.741962890625,19579.629584960938,725.201572265625,1668.6040649414062,932.0895263671875,1289.59771484375,1260.3415454101562,337.9149993896484,259.0344873046875,29364.747802734375,243.67149703979493,442.5114440917969
732,2020-08-19,4746.204283447265,4002.3341162109373,277.64232666015624,52176.310839843754,558.9545147705079,221.0458721923828,9034.892431640625,4698.877532958984,986.222705078125,102.335,2023.1200000000001,2524.09916015625,5304.77615234375,12970.485053710936,384.5,4159.0280957031255,10408.562329101562,15084.6,361.9718798828125,6440.421044921875,1334.488916015625,1914.20439453125,673.2476806640625,1177.5496545410156,3425.9701171875,230.15725158691407,62.18720417022705,13942.678125,882.188076171875,1771.8968811035156,74.93384544372559,4083.5085742187503,1480.56,2869.57548828125,1564.77484375,4162.035369873047,3457.558837890625,3753.899201660156,20126.332529296873,19913.43065917969,720.169658203125,1680.792626953125,946.08642578125,1294.2364868164063,1264.736396484375,342.7245758056641,258.35371337890626,29703.394775390625,246.12483390808106,446.735595703125
733,2020-08-20,4594.054134521484,3957.1344873046874,270.77616210937504,51818.694238281256,549.188390197754,215.79052825927735,8901.068603515625,4543.911474609376,962.0624853515625,100.00699851989746,1988.8,2510.2946484374997,5205.98486328125,12749.564609374998,374.20001220703125,4147.093713378907,10402.959155273436,14942.0,346.886298828125,6333.274707031251,1319.061181640625,1876.273974609375,661.1994781494141,1166.347186279297,3431.82421875,225.8988189697266,61.04804492950439,13960.53125,860.2306823730469,1775.144237060547,72.62368675231934,4025.824453125,1499.16,2813.557626953125,1530.090625,4048.8272094726562,3378.9216918945312,3713.9872814941405,19594.86689453125,19879.202353515626,733.1305883789063,1639.3518237304688,945.5680126953125,1285.3805444335937,1262.7831433105468,329.53966674804684,255.290205078125,29573.144165039062,239.84594932556152,440.3265380859375
734,2020-08-21,4583.691939697265,3922.1412377929687,271.8399340820313,51139.818925781256,550.6429986572266,216.63297454833986,8895.786083984374,4527.101898193359,950.242978515625,98.74600296020508,2047.76,2510.2946484374997,5251.85234375,12715.199179687499,393.1000061035156,4123.225686035156,10352.52705078125,15202.4,345.98197265625004,6292.575781250001,1311.940869140625,1871.71076171875,660.3284912109375,1155.2828039550782,3424.79912109375,226.9127362060547,60.97210069656372,14022.7890625,866.455556640625,1779.2034973144532,72.78637664794923,3997.6529296875,1505.36,2797.4408203125,1522.13,4022.8688049316406,3355.2056579589844,3728.010206298828,19687.297451171875,19847.607299804688,737.857529296875,1634.4763989257813,964.748916015625,1255.0172534179687,1266.689649658203,324.9788543701172,258.1267944335938,29364.747802734375,237.55893692016602,438.724365234375
735,2020-08-24,4703.601325683593,4003.7919140625,275.70819580078125,52194.501953125,562.6948034667969,221.44704895019532,9226.823974609375,4583.834989013672,980.3130078125,105.73,2046.88,2544.2749365234376,5357.700859375001,12894.389648437498,385.6000061035156,4218.698532714844,10520.632885742187,15016.4,353.29868164062503,6317.493896484376,1340.42255859375,1927.8934912109376,671.3606414794922,1197.6955297851562,3496.222265625,226.9127362060547,62.05701223373413,14070.3109375,884.2412414550781,1801.5298205566407,73.76249557495117,4066.0692968750004,1517.14,2819.31373046875,1528.3846875,4183.667449951172,3480.6508178710938,3781.945321044922,19874.25439453125,20058.247607421876,734.960379638672,1690.5434765625,970.451396484375,1273.9942578124999,1272.5495349121095,330.6176788330078,257.55951416015625,29833.64208984375,243.17252365112304,452.5619201660156
736,2020-08-25,4550.137000732421,3935.2639306640626,273.097119140625,52291.47458007813,558.1233764648438,218.9196633911133,9050.739990234375,4501.362019042969,954.935966796875,103.74149703979492,2031.04,2518.78966796875,5174.2300390625005,12764.292475585937,400.29998779296875,4167.9786059570315,10453.390551757811,15152.8,345.36540527343755,6303.373828125001,1328.555126953125,1909.35609375,671.3606414794922,1178.7944006347657,3476.3173828125,223.16127868652345,61.18908725738525,14098.8265625,880.6840747070312,1772.7086547851563,72.78637664794923,4063.3861523437504,1550.0,2776.7191308593747,1506.778125,4069.73876953125,3376.425079345703,3738.797445068359,19424.714736328126,19879.202353515626,726.7263903808594,1680.792626953125,972.5249853515626,1284.958837890625,1251.0636242675782,323.07159423828125,254.49602294921877,29618.729736328125,239.97067565917968,450.6683349609375
737,2020-08-26,4567.9017492675775,3929.431662597656,275.99828369140624,52121.761835937505,551.4741702270509,221.44704895019532,8939.807080078124,4543.38650390625,941.2045849609375,103.59600296020507,2044.24,2564.6629833984375,5209.51302734375,12509.0066015625,410.0,4203.781015625,10587.875219726562,15599.2,348.57159667968756,6274.302783203126,1341.0158203125,1891.3888720703126,674.6992950439453,1167.7301416015625,3514.95615234375,225.4932586669922,61.78578647613525,14124.173437500001,892.5411730957031,1745.511297607422,74.02279838562012,4145.21724609375,1571.7,2780.172509765625,1529.5218750000001,4044.5004272460938,3358.949981689453,3715.0658435058594,19729.3094140625,20137.237226562498,737.2475830078125,1706.3883764648438,988.0771240234375,1267.246953125,1254.9701306152344,324.6471603393555,253.36139404296878,29605.707641601562,237.51733879089355,454.45545959472656
738,2020-08-27,4450.459462890624,3841.9490771484375,274.45097900390624,51018.589453125,547.7339147949219,221.7278695678711,8982.067236328125,4472.470140380859,929.0377197265625,102.67449851989745,2135.76,2546.8234423828126,5075.4378515625,12474.641171874999,409.8999938964844,4184.388059082031,10414.1662109375,15469.0,344.789921875,6204.532812500001,1339.2041015625,1871.1404052734374,673.2476806640625,1176.950213623047,3483.3427734375,222.04596313476563,61.18908725738525,14105.1625,880.091201171875,1730.8975427246094,72.91652549743652,4110.338359375,1562.4,2760.6020410156248,1507.58921875,4005.5630493164062,3339.602325439453,3709.6722241210937,19365.895869140626,20042.44941894531,726.5739038085937,1678.3549145507814,1000.0004345703126,1282.006787109375,1248.1336816406251,318.75954589843747,251.7729272460938,29729.442260742188,236.35305053710937,483.8785858154297
739,2020-08-28,4521.516574707031,3798.2076049804687,273.3872387695313,50551.86571777344,539.8379013061524,224.57618408203126,8918.677001953125,4498.734990234375,918.4351464843751,101.51050148010253,2148.08,2506.047138671875,4992.5228515625,12319.996738281248,402.1000061035156,4162.011599121094,10332.914526367187,15351.2,347.708388671875,6113.167822265626,1321.9201171875,1883.1184326171874,680.7959747314453,1155.2828039550782,3440.02060546875,220.32234008789064,61.51455646514893,13940.4125,866.1591943359375,1711.4128845214846,73.40459007263183,4049.9710937500004,1548.14,2812.4064062499997,1512.2065625,3990.4197692871094,3317.134796142578,3672.996259765625,19473.0290234375,19773.882861328126,726.4214172363281,1629.6009741210937,996.8899560546876,1283.2719067382811,1229.577713623047,325.3934783935547,248.14208740234378,29045.63232421875,231.69584648132323,470.1865997314453
740,2020-09-01,4580.731357421875,3710.72501953125,266.61784423828124,49685.08654785156,520.7212878417969,212.42068084716797,8857.047607421875,4600.644927978516,902.79177734375,97.0,2069.76,2519.6393798828126,4987.230605468751,11978.797290039061,390.3999938964844,4079.9647021484375,10218.0423828125,14948.2,355.2306201171875,6004.360205078126,1313.5763671875,1808.113037109375,664.2478637695312,1148.8290124511718,3434.1662109374997,210.38601379394532,58.455103378295895,13829.5234375,861.7127917480468,1691.928095703125,69.43501182556153,3985.5796093750005,1553.72,2749.0898339843748,1472.3812500000001,3911.8231201171875,3249.1067657470703,3595.3295434570314,19557.0571875,19589.57242675781,718.1873803710938,1638.132890625,1002.5924365234375,1275.2593774414063,1206.1385498046875,313.0378173828125,243.49018066406254,28824.207275390625,222.79726654052735,443.8223876953125
